"","Isolation.source","Completeness","Cenote.taker.contig.name","original.contig.name","Length","Element.Name","Topology","Common.Viral.Domains","ORF.caller.used","BLASTP.hit.for.Taxonomy","BLASTN.result..if.any."
"1585","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2448_vs1 ","NODE_25_length_33183_cov_86_180783_S010-136",33183," Myoviridae sp. ctx1s448 "," linear ",19," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|971819910|ref|YP_009201989.1| putative phage terminase, large subunit [Clostridium phage phiCD506] 30.182 "," no blastn"
"1586","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2449_vs1 ","NODE_27_length_30294_cov_12_438528_S010-136",30294," Siphoviridae sp. ctwWI449 "," linear ",18," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|589286245|ref|YP_009005234.1| Phage large terminase small subunit [Oenococcus phage phiS13] 69.712 "," no blastn"
"1587","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA244_vs1 ","NODE_181_length_5510_cov_11_219768_S003-194",5510," Conjugative Transposon sp. ctjRS244 "," linear ",1," Prodigal (meta) "," Conjugative Transposon "," no blastn"
"1588","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2450_vs1 ","NODE_28_length_29091_cov_118_183498_S010-136",29091," Myoviridae sp. ctuG3450 "," linear ",15," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|971764664|ref|YP_009217636.1| putative terminase large subunit protein [Clostridium phage phiCDHM11] 26.098 "," no blastn"
"1589","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2451_vs1 ","NODE_35_length_23444_cov_218_338084_S010-136",23444," Siphoviridae sp. ctuzj451 "," linear ",9," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|372450093|ref|YP_005087313.1| primase/polymerase [Rhodococcus phage REQ1] 28.753 "," no blastn"
"1590","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2452_vs1 ","NODE_38_length_21236_cov_21_429793_S010-136",21236," metagenomic plasmid sp. ctTCb452 "," linear ",13," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex gi|226807796|ref|YP_002791492.1|putative transposase (plasmid) [Enterobacter cloacae] 58.423 "," no blastn"
"1591","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2453_vs1 ","NODE_41_length_20512_cov_9_561047_S010-136",20512," Myoviridae sp. ctbfn453 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Punavirus; Salmonella virus SJ46 gi|1070125569|ref|YP_009293532.1| putative large terminase protein [Salmonella phage SJ46] 33.835 "," no blastn"
"1592","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2454_vs1 ","NODE_66_length_15648_cov_1139_625329_S010-136",15648," Siphoviridae sp. ct15u454 "," linear ",5," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Minunavirus; Microbacterium virus Min1 gi|149882818|ref|YP_001294797.1| probable terminase [Microbacterium phage Min1] 41.016 "," no blastn"
"1593","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2455_vs1 ","NODE_75_length_14983_cov_29_515497_S010-136",14983," Siphoviridae sp. ct99y455 "," linear ",10," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|45597419|ref|NP_996704.1| TerL [Lactococcus phage phiLC3] 56.897 "," no blastn"
"1594","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2456_vs1 ","NODE_79_length_14600_cov_11_631206_S010-136",14600," Siphoviridae sp. ctgph456 "," linear ",10," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Lilyvirus; Paenibacillus virus Lily gi|971748254|ref|YP_009202208.1| terminase large subunit [Bacteriophage Lily] 50.323 "," no blastn"
"1595","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2457_vs1 ","NODE_94_length_12117_cov_334_037874_S010-136",12117," Siphoviridae sp. ctUOZ457 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|157166028|ref|YP_001449280.1| hypothetical protein YjhS [Enterobacteria phage BP 4795] 64.091 "," no blastn"
"1596","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2458_vs1 ","NODE_105_length_11172_cov_15_262911_S010-136",11172," Siphoviridae sp. ctgSM458 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|985758439|ref|YP_009223810.1| hypothetical protein E3_0103 [Geobacillus virus E3] 35.065 "," no blastn"
"1597","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2459_vs1 ","NODE_157_length_9133_cov_12_442690_S010-136",9133," Myoviridae sp. ctyzI459 "," linear ",6," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Lubbockvirus; unclassified Lubbockvirus gi|640884865|ref|YP_009032150.1| putative major capsid protein [Clostridium phage CDMH1] 61.824 "," no blastn"
"1598","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA245_vs1 ","NODE_193_length_5348_cov_11_263707_S003-194",5348," metagenomic plasmid sp. ctmxX245 "," linear ",1," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Ralstonia; Ralstonia solanacearum gi|300697630|ref|YP_003748291.1|permease and ATP binding protein of yersiniabactin iron ABC transporter (plasmid) [Ralstonia solanacearum CFBP2957] 33.962 "," no blastn"
"1599","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2460_vs1 ","NODE_169_length_8659_cov_252_549056_S010-136",8659," Siphoviridae sp. ct1u2460 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus gi|9629674|ref|NP_044990.1| putative DNA polymerase subunit [Lactococcus virus sk1] 92.105 "," no blastn"
"1600","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2461_vs1 ","NODE_179_length_8495_cov_14_395937_S010-136",8495," metagenomic plasmid sp. ctk6i461 "," linear ",0," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Ralstonia; Ralstonia solanacearum gi|300696861|ref|YP_003747522.1|type I (cyclolysin type) secretion system ATP binding component, ABC transporter, transmembrane region (plasmid) [Ralstonia solanacearum CFBP2957] 29.505 "," no blastn"
"1601","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2462_vs1 ","NODE_197_length_7780_cov_13_499546_S010-136",7780," Myoviridae sp. ctqmo462 "," linear ",5," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|658311209|ref|YP_009043913.1| baseplate J like protein [Vibrio phage X29] 36.828 "," no blastn"
"1602","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2463_vs1 ","NODE_221_length_7286_cov_5_490914_S010-136",7286," Siphoviridae sp. ctkbI463 "," linear ",5," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1102617775|ref|YP_009321520.1| hypothetical protein phiARI0746_17 [Streptococcus phage phiARI0746] 96.138 "," no blastn"
"1603","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2464_vs1 ","NODE_225_length_7200_cov_12_723010_S010-136",7200," Siphoviridae sp. ctYoy464 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|238801909|ref|YP_002925112.1| endolysin [Streptococcus phage 5093] 28.834 "," no blastn"
"1604","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2465_vs1 ","NODE_248_length_6889_cov_111_954345_S010-136",6889," Siphoviridae sp. ctspU465 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus gi|256588041|ref|YP_003127305.1| unknown [Lactococcus virus CB13] 95.200 "," no blastn"
"1605","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2466_vs1 ","NODE_280_length_6405_cov_17_387800_S010-136",6405," Siphoviridae sp. ctK9a466 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|971820157|ref|YP_009214130.1| Terminase large subunit [Clostridium phage phiCD146] 59.111 "," no blastn"
"1606","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2467_vs1 ","NODE_309_length_6131_cov_8_026924_S010-136",6131," metagenomic plasmid sp. ctBvr467 "," linear ",3," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingobium; Sphingobium fuliginis gi|410687263|ref|YP_006965777.1|Transposition helper protein (plasmid) [Sphingobium fuliginis ATCC 27551] 22.346 "," no blastn"
"1607","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2468_vs1 ","NODE_322_length_5993_cov_76_211968_S010-136",5993," Siphoviridae sp. ctnaU468 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus gi|9629669|ref|NP_044962.1| hypothetical protein sk1p16 [Lactococcus virus sk1] 95.200 "," no blastn"
"1608","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA246_vs1 ","NODE_194_length_5347_cov_5_166224_S003-194",5347," Siphoviridae sp. ctEl4246 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|80159747|ref|YP_398491.1| DNA Polymerase III alpha chain [Clostridium phage c st] 27.345 "," no blastn"
"1609","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2470_vs1 ","NODE_377_length_5631_cov_9_205438_S010-136",5631," metagenomic plasmid sp. ctrH6470 "," linear ",0," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter; Campylobacter jejuni; Campylobacter jejuni subsp. jejuni gi|68164436|ref|YP_247570.1|pTet42 (plasmid) [Campylobacter jejuni subsp. jejuni 81 176] 34.483 "," no blastn"
"1610","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2471_vs1 ","NODE_415_length_5376_cov_6_058313_S010-136",5376," Siphoviridae sp. ctAjL471 "," linear ",6," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|985758901|ref|YP_009224267.1| terminase large subunit [Erysipelothrix phage SE 1] 31.624 "," no blastn"
"1611","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2472_vs1 ","NODE_433_length_5276_cov_57_091748_S010-136",5276," Siphoviridae sp. ct82M472 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|13487854|ref|NP_108732.1| minor structural protein 6 [Lactococcus phage Tuc2009] 92.199 "," no blastn"
"1612","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2473_vs1 ","NODE_438_length_5250_cov_89_873768_S010-136",5250," Siphoviridae sp. ctnfv473 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus; unclassified Skunavirus gi|526244590|ref|YP_008318214.1| hypothetical protein phi7_0012 [Lactococcus phage phi7] 93.355 "," no blastn"
"1613","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2474_vs1 ","NODE_468_length_5071_cov_97_201842_S010-136",5071," Myoviridae sp. ctZ8h474 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Svunavirus gi|155042921|ref|YP_001425588.1| hypothetical protein BV1_gp03 [Bacillus virus 1] 30.435 "," no blastn"
"1614","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2475_vs1 ","NODE_538_length_4729_cov_9_296002_S010-136",4729," Siphoviridae sp. ctbMH475 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|971820065|ref|YP_009208374.1| Tail fiber protein [Clostridium phage phiCD111] 34.395 "," no blastn"
"1615","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2476_vs1 ","NODE_593_length_4483_cov_107_613255_S010-136",4483," Siphoviridae sp. ctgq1476 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus gi|256588070|ref|YP_003127334.1| putative DNA polymerase subunit [Lactococcus virus CB13] 94.937 "," no blastn"
"1616","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2477_vs1 ","NODE_617_length_4388_cov_11_269775_S010-136",4388," Siphoviridae sp. ctRg8477 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Omegavirus; Mycobacterium virus Thibault gi|593780263|ref|YP_009018114.1| HNH endonuclease domain protein [Mycobacterium phage Thibault] 35.644 "," no blastn"
"1617","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2478_vs1 ","NODE_633_length_4333_cov_11_198073_S010-136",4333," Podoviridae sp. ctOQ0478 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; Lightbulbvirus; Cellulophaga virus Cba41 gi|526176767|ref|YP_008240629.1| structural protein [Cellulophaga phage phi4:1] 32.576 "," no blastn"
"1618","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2479_vs1 ","NODE_781_length_3915_cov_10_972381_S010-136",3915," Myoviridae sp. ctd7o479 "," linear ",5," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Jilinvirus; Escherichia virus ep3 gi|712913200|ref|YP_009100023.1| major capsid protein [Escherichia phage vB_EcoM ep3] 32.727 "," no blastn"
"1619","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA247_vs1 ","NODE_224_length_5082_cov_10_493506_S003-194",5082," Siphoviridae sp. ctkbk247 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|971820166|ref|YP_009214139.1| conserved protein of unknown function [Clostridium phage phiCD146] 36.029 "," no blastn"
"1620","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2480_vs1 ","NODE_789_length_3907_cov_173_739687_S010-136",3907," Siphoviridae sp. ct4rc480 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus gi|9630579|ref|NP_047126.1| putative major structural protein [Lactococcus virus bIL170] 96.774 "," no blastn"
"1621","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2481_vs1 ","NODE_796_length_3899_cov_77_919676_S010-136",3899," Siphoviridae sp. ctjS2481 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus gi|256838176|ref|YP_003127177.1| putative DNA polymerase subunit [Lactococcus virus CB14] 94.595 "," no blastn"
"1622","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2482_vs1 ","NODE_817_length_3833_cov_5_427316_S010-136",3833," Siphoviridae sp. ctbOe482 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|392972722|ref|YP_006488682.1| phage tail tape measure protein [Bacillus phage BtCS33] 27.670 "," no blastn"
"1623","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2483_vs1 ","NODE_818_length_3832_cov_7_887883_S010-136",3832," Siphoviridae sp. ctGh3483 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|388570658|ref|YP_006383535.1| gp31 [Clostridium phage PhiS63] 32.766 "," no blastn"
"1624","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2484_vs1 ","NODE_871_length_3708_cov_15_275131_S010-136",3708," metagenomic plasmid sp. ctJM8484 "," linear ",2," Prodigal (meta) "," cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium gi|691228537|ref|YP_009069293.1|putative single strand binding protein (plasmid) [Clostridium botulinum] 48.598 "," no blastn"
"1625","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2485_vs1 ","NODE_947_length_3554_cov_11_561116_S010-136",3554," Siphoviridae sp. ctrOj485 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Phifelvirus; Enterococcus virus FL1 gi|281416342|ref|YP_003347476.1| DNA binding protein [Enterococcus phage phiFL1A] 58.586 "," no blastn"
"1626","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2486_vs1 ","NODE_1041_length_3374_cov_4_666970_S010-136",3374," Myoviridae sp. ctiso486 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Vhmlvirus; Vibrio virus VP585 gi|937456091|ref|YP_009167727.1| gp20 protein [Vibrio phage VP585] 36.111 "," no blastn"
"1627","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2487_vs1 ","NODE_1093_length_3280_cov_33_078364_S010-136",3280," Siphoviridae sp. ctt6n487 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Skunavirus; unclassified Skunavirus gi|526244590|ref|YP_008318214.1| hypothetical protein phi7_0012 [Lactococcus phage phi7] 93.355 "," no blastn"
"1628","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2488_vs1 ","NODE_1117_length_3235_cov_7_899937_S010-136",3235," Siphoviridae sp. ctuIM488 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|219563235|ref|YP_002455827.1| RusA resolvase [Lactobacillus phage Lv 1] 47.917 "," no blastn"
"1629","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2489_vs1 ","NODE_1172_length_3162_cov_13_194814_S010-136",3162," Siphoviridae sp. ct9oN489 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Unahavirus; Flavobacterium virus 6H gi|526120136|ref|YP_008320415.1| hypothetical protein [Flavobacterium phage 6H] 29.744 "," no blastn"
"1630","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA248_vs1 ","NODE_283_length_4668_cov_8_484644_S003-194",4668," metagenomic plasmid sp. ct58X248 "," linear ",0," Prodigal (meta) "," cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; unclassified Streptomyces gi|167006403|ref|YP_001661626.1|putative ATP binding protein (plasmid) [Streptomyces sp. HK1] 43.636 "," no blastn"
"1631","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2490_vs1 ","NODE_1173_length_3161_cov_21_663100_S010-136",3161," genetic element sp. ct4xk490 "," linear ",0," Prodigal (meta) "," No homologues found "," no blastn"
"1632","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2491_vs1 ","NODE_1190_length_3131_cov_15_006549_S010-136",3131," Myoviridae sp. ctU1T491 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|971821448|ref|YP_009217897.1| serine recombinase (endogenous virus) [Clostridium phage phiCT453B] 30.223 "," no blastn"
"1633","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2492_vs1 ","NODE_1196_length_3126_cov_107_694326_S010-136",3126," Siphoviridae sp. ctPKx492 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|326536904|ref|YP_004306158.1| putative site specific recombinase [Clostridium phage phiCD6356] 64.286 "," no blastn"
"1634","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2493_vs1 ","NODE_1330_length_2946_cov_9_803067_S010-136",2946," Siphoviridae sp. ctBc8493 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|509140068|ref|YP_008058952.1| putative resolvase [Clostridium phage vB_CpeS CP51] 41.684 "," no blastn"
"1635","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA2494_vs1 ","NODE_1365_length_2907_cov_10_624382_S010-136",2907," Siphoviridae sp. ctVhk494 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|148750873|ref|YP_001285918.1| putative dnaA analog [Lactobacillus phage LL H] 40.367 "," no blastn"
